"n","true_dist","assumed_dist","convergence_rate","mean_AIC","sd_AIC","mean_BIC","sd_BIC","mean_loglik","mean_MSE","mean_RMSE","mean_MAE","median_MSE","median_RMSE","median_MAE","mean_sigma_rmse","median_sigma_rmse","mean_variance_rmse","median_variance_rmse","true_dist_label","assumed_dist_label"
8000,"sged","ged",1,1.81213586441237,0.0214808372177807,1.81737626202787,0.0214808372177807,-7242.54345764947,0.000171475916950386,0.0124047389562908,0.00997929198727162,0.000143173444534397,0.0119655105458105,0.00961775432139773,0.0124047389562908,0.0119655105458105,0.0161170988874138,0.0154464782317729,"Skewed GED","GED"
8000,"sged","norm",1,1.83810266602851,0.0229649938603828,1.84246966404143,0.0229649938603828,-7347.41066411405,0.000173087435554025,0.0123404938707016,0.00995844194428195,0.00014039351067722,0.0118487767207159,0.00959344406096429,0.0123404938707016,0.0118487767207159,0.0160604410869964,0.015252869874266,"Skewed GED","Normal"
8000,"sged","sged",1,1.6102432032183,0.018619883554587,1.61635700043638,0.018619883554587,-6433.97281287321,8.97460302111576e-05,0.00879297196492338,0.00731642974389778,7.05687377047897e-05,0.00840051985268314,0.00684115043776792,0.00879297196492338,0.00840051985268314,0.0113708660038513,0.0107833791100703,"Skewed GED","Skewed GED"
8000,"sged","sstd",1,1.61325665381252,0.0188851661578599,1.6193704510306,0.0188851661578599,-6446.02661525009,9.44053680028041e-05,0.00900755951888668,0.00751829091983626,7.31097515036622e-05,0.00855042399918246,0.00697977112211047,0.00900755951888668,0.00855042399918246,0.0116411590574596,0.0109469093053851,"Skewed GED","Skewed Student-t"
8000,"sged","std",1,1.79270144342826,0.0211890990514591,1.79794184104376,0.0211890990514591,-7164.80577371304,0.000176166574559871,0.0124988787019661,0.0101278313867919,0.000145359713755264,0.0120565216173193,0.00969939575184659,0.0124988787019661,0.0120565216173193,0.0164841620521363,0.015625224319304,"Skewed GED","Student-t"
8000,"sstd","ged",1,1.79003033698648,0.0226244295165178,1.79527073460198,0.0226244295165178,-7154.12134794593,0.000212662023960619,0.0137981543175135,0.0111902215532309,0.000177121885462273,0.0133087146301557,0.0107562060589498,0.0137981543175135,0.0133087146301557,0.0178256754851334,0.0169752081020785,"Skewed Student-t","GED"
8000,"sstd","norm",1,1.83744295175228,0.0270193003111774,1.84180994976519,0.0270193003111774,-7344.77180700912,0.00026274329992672,0.0150936655986363,0.0121735326362897,0.000212160135819623,0.0145657178250896,0.0117048012697763,0.0150936655986363,0.0145657178250896,0.019696268200951,0.0187514744308622,"Skewed Student-t","Normal"
8000,"sstd","sged",1,1.60043452285507,0.0195214079326366,1.60654832007315,0.0195214079326366,-6394.73809142029,0.000109137048298427,0.00966384779470054,0.00814011792054518,8.41071848366982e-05,0.00917099693200899,0.00752368981844307,0.00966384779470054,0.00917099693200899,0.0124364001787784,0.0117360009119639,"Skewed Student-t","Skewed GED"
8000,"sstd","sstd",1,1.59599324861132,0.0195155591611157,1.6021070458294,0.0195155591611157,-6376.97299444529,0.000109514662922697,0.00964988732027031,0.0081600517087308,8.15045259281805e-05,0.00902798570698294,0.00742940595596675,0.00964988732027031,0.00902798570698294,0.0124517541759266,0.0116628089947162,"Skewed Student-t","Skewed Student-t"
8000,"sstd","std",1,1.76171896531272,0.021915046573259,1.76695936292822,0.021915046573259,-7040.87586125088,0.000187466289236268,0.0129247046958473,0.0105415087432149,0.000153363503307498,0.0123840016816537,0.0100156552460873,0.0129247046958473,0.0123840016816537,0.0167840117789801,0.0157832446742571,"Skewed Student-t","Student-t"
8000,"std","ged",1,1.81199325757776,0.030824547681092,1.81723365519325,0.030824547681092,-7241.97303031103,0.000160760671787095,0.0119002137601867,0.0093239565000894,0.000132290661587952,0.011501767295974,0.00897785851295675,0.0119002137601867,0.011501767295974,0.0175015292264505,0.0164802212428726,"Student-t","GED"
8000,"std","norm",1,1.83745266870465,0.0319278513577898,1.84181966671756,0.0319278513577898,-7344.81067481858,0.000183304103110565,0.0126690022881457,0.0098756924866815,0.000151432928764716,0.0123058086794323,0.00960531121345221,0.0126690022881457,0.0123058086794323,0.0187845529233824,0.0176504538689966,"Student-t","Normal"
8000,"std","sged",1,1.81208044568748,0.0308181095501942,1.81819424290556,0.0308181095501942,-7241.32178274994,0.000160834366598196,0.011901558402384,0.00932482549570103,0.000132121216654837,0.0114943993232123,0.00898656923256645,0.011901558402384,0.0114943993232123,0.0175026222707445,0.0164900329903891,"Student-t","Skewed GED"
8000,"std","sstd",1,1.80766711791403,0.0306105607021079,1.81378091513211,0.0306105607021079,-7223.66847165611,0.000154632515160515,0.0116563142958669,0.0091345135272072,0.000128603636856075,0.011340354180047,0.00886022070677671,0.0116563142958669,0.011340354180047,0.0171741217879457,0.0162019173169153,"Student-t","Skewed Student-t"
8000,"std","std",1,1.80754500052087,0.0306148376836306,1.81278539813637,0.0306148376836306,-7224.18000208348,0.00015452048574014,0.0116529674084391,0.00913234801904942,0.000128424801035388,0.0113324665702144,0.008848925870941,0.0116529674084391,0.0113324665702144,0.01716865246361,0.0162017012124101,"Student-t","Student-t"
